"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00040627","MMT00040627","H2afx",15270,"pink",0.198966222599516,0.0211824970258659,0.136150711348632,0.116739666197465,0.226211524562575,0.00858342147071819,0.0642246375116338,0.460970097489286,0.140784323762469,0.104692051596696,-0.0672469958535936,0.440101519724303,0.426855607357617,2.70116618688604e-07,-0.00700948783824747,0.935933845401265,0.422812240215199,3.59377430732069e-07,0.135438785972481,0.118682474344433,-0.208704285724925,0.0155203054186473,0.196699666840201,0.0227305784552363,0.0718476237589257,0.409387834979679,-0.00716153309418749,0.934547217089804,-0.630631820433809,3.192210595318e-16,-0.0168752373756458,0.846544966630771,-0.341954455104325,5.25640637275417e-05,0.0635092070109584,0.465988779675342,-0.111371152758793,0.200149533776744,0.361303539363044,1.79472554474892e-05
"MMT00036178","MMT00036178","Lama1",16772,"pink",0.193073143598993,0.0254095679415599,0.475547241226038,6.37816605847776e-09,0.216694733931865,0.011907339718457,0.0653064226663843,0.453438519161635,0.285638368420164,0.000821319916860712,0.0566603184152731,0.515518807875861,0.444009092863591,7.71238112198886e-08,-0.198352256749217,0.0215926027039436,0.199481843688595,0.0208432812993821,-0.00681003384413577,0.937753124480368,-0.297158864596202,0.000488946092379718,0.201653016228543,0.0194657706302601,-0.101840618795385,0.241641840622412,-0.0309762992046577,0.722362982281104,-0.558915059752942,2.24578032719189e-12,-0.106978337302246,0.218586290318295,-0.470772138514204,9.45596249923247e-09,-0.0522828813723884,0.548533836103661,-0.0172602239339248,0.843088557198269,0.291913513250488,0.000620847769145169
"MMT00076847","MMT00076847","Pace4",18553,"pink",0.190738324279352,0.0272736514163714,0.181437358579862,0.0358999448459551,-0.0945915753295409,0.276967024550866,0.00577060356211052,0.947239063925747,-0.110768364001961,0.202610783614526,-0.0762598193914178,0.381151236367882,0.374264624124849,8.39549211544604e-06,0.181574980092616,0.0357572421268758,0.430979463191316,2.01098682796178e-07,-0.16159219029182,0.0621367417908969,-0.174107149026015,0.0442254270561111,-0.108028473356474,0.214072848489032,-0.102018758197547,0.240815157502567,0.031001419299482,0.722147056725251,-0.567788067543584,8.41448941990999e-13,-0.114005618499404,0.189645898833477,-0.391109245506654,2.97552807308555e-06,-0.131395567690667,0.130195107939747,-0.0979044613602785,0.260413457795344,-0.0237801143497279,0.785057429575893
"MMT00068239","MMT00068239","Ireb2",64602,"pink",-0.189379813543198,0.0284110323001512,-0.147574590261031,0.0888257061413627,-0.022188048488923,0.799132270102009,0.0838574754242529,0.33538486446204,-0.0971598591852844,0.264073730267852,-0.148035266309933,0.0878227941729174,-0.594039666689088,3.85584352855856e-14,0.0988582030000223,0.255776018057653,-0.325273396578088,0.000125637171231231,-0.0848881326306852,0.329457753151907,0.198595268212202,0.0214294705038925,-0.300932449943487,0.000410602455780012,0.0403082543917383,0.643781331904985,0.0271699577242945,0.755324800304289,0.69615722696693,9.87035290993364e-21,0.103451258596352,0.234238978815098,0.650230115238734,1.86647186579454e-17,-0.073947975486743,0.395795907278165,0.117245219210873,0.177287370067714,-0.374237817462569,8.40898008410103e-06
"MMT00029495","MMT00029495","Nol5",55989,"pink",-0.1888751446595,0.0288437236935475,-0.237327267116229,0.00576094697996749,0.0389876350588988,0.654689928841064,-0.301341058703837,0.00040285423944973,0.148618458176324,0.0865661327091914,-0.00474416079129601,0.956613745214854,-0.381273136234661,5.4908734066509e-06,-0.187794842911302,0.0297888311785455,-0.492038202558832,1.56148299370504e-09,-0.338243965872432,6.40833597700037e-05,0.0557792677313377,0.522080867156983,-0.164995045926643,0.0567617731763672,0.102596446258233,0.238147863276052,0.0237752270730943,0.785100532505701,0.773455912883503,6.49338299762003e-28,-0.116244837872959,0.18103865123115,0.31355385977966,0.000225027692627413,0.0682015203285014,0.433623865219429,0.113873160552858,0.190164229630773,-0.421293914460567,3.99666797601091e-07
"MMT00078144","MMT00078144","Ndufa1",54405,"pink",0.186759729370635,0.0307189709965305,0.0942159612713717,0.278887631588729,0.162675343700042,0.0603824412922904,0.157293726827966,0.0695140786029096,0.0356285934402475,0.682762272563215,-0.115040102723428,0.185633150714256,-0.739908632146857,1.74610387961378e-24,0.148107007953055,0.0876674251766145,-0.358841361236357,2.06577921388494e-05,0.0974537131892122,0.26262505202716,0.419202800310696,4.62259125485646e-07,-0.176305901945038,0.0415740075298676,0.140003533152939,0.106650785723805,-0.0393690647930829,0.651531614422594,0.780936171058552,9.2602217995882e-29,-0.0157969061749124,0.856241569247002,0.441163477529621,9.54073197952949e-08,-0.0576386077480008,0.508282425254588,0.149077165849562,0.085587829760786,-0.303035532361556,0.000372142110910462
"MMT00073300","MMT00073300","Hba-x",15126,"pink",-0.18557630877327,0.0318124702339871,-0.366892426757498,1.29856111988938e-05,-0.195019716988159,0.0239398199669494,-0.0618815479561656,0.477517619924985,-0.144669216783573,0.0953626900150828,-0.0369505492180153,0.671659853260273,-0.385558545429839,4.21474409960709e-06,-0.00435288251304346,0.960188990536023,-0.36648673627351,1.32969486298201e-05,-0.297101931735149,0.000490227134749003,0.185247333883756,0.0321222452658372,-0.210380976529323,0.0146916626623627,0.120603685953776,0.165112273162406,0.150835626348533,0.0819190714589529,0.692934721306775,1.75459723047726e-20,-0.0765920107061309,0.379074290750124,0.271019123701184,0.00153820140394148,-0.0072786296491381,0.933479448891324,0.0540452487351562,0.535118672815577,-0.471929518215655,8.59996787240046e-09
"MMT00061258","MMT00061258","2610016F04Rik",66923,"pink",-0.18241262537244,0.0348989462914908,-0.11186178091201,0.198162235873353,0.0722603327021623,0.406695636293765,-0.170542081476528,0.0488235138967666,0.114635165232599,0.187196439802643,-0.168356772948184,0.0518333216674969,-0.437133102219646,1.28530574392476e-07,-0.122573984317501,0.158265370751345,-0.43339437115738,1.68879437591161e-07,-0.341455066033536,5.39926385811836e-05,0.105657793120447,0.224357319497685,-0.226769447467473,0.00841691807476859,0.161234655656668,0.0627248834845562,0.0457682541479884,0.599501447154542,0.745686859692556,4.89601522878436e-25,0.0455214229868105,0.601473547432948,0.381384279780641,5.45359180312086e-06,0.0147128468535011,0.866011351163531,0.150404463673015,0.0828067441471267,-0.472484343828129,8.21651724070221e-09
"MMT00039529","MMT00039529","Ndufb3",66495,"pink",0.16853014459454,0.0515890633520835,0.116621658870298,0.179618848190565,0.167101255795009,0.0536308724140448,0.133122460551173,0.125177319024256,0.0455597629380451,0.601167033964081,-0.0738355151248788,0.396516767117812,-0.584624751438389,1.2026620050243e-13,-0.0704048235455386,0.418881567859548,-0.462097197917895,1.90440730897492e-08,-0.126756967090656,0.14443717068378,0.239705262739978,0.00527759574632026,-0.14611584301644,0.0920617568338768,0.107467153992013,0.216477038911838,0.0173028038017398,0.842706457319658,0.775494329383628,3.84773522374289e-28,-0.00708411884717153,0.935253198321297,0.326502928645899,0.000118021188731247,-0.0222656644383032,0.798444559229181,0.100433788897469,0.248239840820663,-0.344646071161077,4.54547962527762e-05
"MMT00069141","MMT00069141",NA,NA,"pink",-0.165919567366457,0.0553694270839495,-0.15077737012224,0.0820385609673879,-0.030503604433154,0.726430198463503,-0.110118732355046,0.20528762231188,0.0776402939596052,0.372565422507356,0.254000815940298,0.00306191103972261,-0.280361317882751,0.00103413295179469,-0.293543749905171,0.000576710619244421,-0.593970755009849,3.88860484081612e-14,-0.206424127496387,0.016712263197041,0.129047428310206,0.137263806453666,0.00360836512269098,0.966994031564665,0.126857313578836,0.14411706638541,0.18781698173972,0.0297692019124647,0.720564642544433,9.75126591708619e-23,-0.234230496581218,0.00644937234355958,0.0367545469098865,0.673301581518239,0.159323641951527,0.06594611452174,-0.114025847352629,0.189566830516058,-0.259430858260357,0.00246996566282375
"MMT00048238","MMT00048238",NA,383539,"pink",-0.160733596329458,0.0635567717095681,-0.189232465372467,0.0285367900833106,0.00883058178423829,0.91933956840109,-0.169455071854815,0.0503019992349474,0.0753976851736804,0.386573653456904,0.047435901917071,0.586254045781175,-0.438825629159974,1.13464346586962e-07,-0.256295711887968,0.00279767714551527,-0.609398063019252,5.55729196907248e-15,-0.189564489014638,0.0282540833838764,0.142712970286257,0.0999747156342193,-0.0359203309870535,0.680306175474072,0.0905301581877865,0.298208794110184,0.013844487791591,0.873851894628248,0.844576274845957,1.26537156343669e-37,-0.02583347449208,0.767007164670467,0.343459124689916,4.84708546779215e-05,0.00682827755599001,0.937586704678564,0.103918865331027,0.232119825373251,-0.297991351583352,0.000470563432501017
"MMT00028786","MMT00028786",NA,NA,"pink",-0.157983900953692,0.0682837856463254,-0.160864771858076,0.0633381205001232,0.0067650160900592,0.93816378955236,-0.129410364634043,0.136152523205942,0.111257886157757,0.200610358901894,0.223378230755646,0.009474695795099,-0.360594788608677,1.86910413054568e-05,-0.244087949719786,0.00448073774165424,-0.639258409822274,9.38128900550982e-17,-0.171473610792901,0.0475853684279692,0.244043293933571,0.0044882810584335,-0.0391166445577165,0.653621016979245,0.146871853642579,0.090373144799192,0.0461210398031905,0.596687842746607,0.806469842064663,6.43806492426833e-32,-0.248979633559,0.00372004627778582,0.0897253988138871,0.302542190772508,0.0939415843062206,0.280296235856606,0.047253819718039,0.587693919102187,-0.300483165028265,0.000419280666497865
"MMT00048729","MMT00048729","Klf13",50794,"pink",-0.156446062463232,0.0710496671234961,-0.22182748120953,0.00999627765269891,-0.331370156611975,9.18994077391994e-05,-0.143503393440583,0.0980904892422683,-0.291429290504447,0.000634543953932062,0.0979104199468621,0.260384307587915,0.437694862715834,1.233296021735e-07,0.150846409706068,0.0818969689981838,0.547914380221966,7.28996175783608e-12,0.0868381060314191,0.318428575355528,-0.349388530104466,3.50731424992255e-05,0.119665038310922,0.168450608570461,-0.0830055192558367,0.340335223249661,0.0325484528661912,0.708891942203128,-0.642283701393871,6.04977370964074e-17,0.114352280145411,0.188294224832614,-0.132889998444882,0.125843964140009,-0.0378870556396729,0.663837086726239,-0.0946588979809484,0.276623731189334,0.288951852792448,0.00070906738276869
"MMT00052214","MMT00052214","Rpl35",66489,"pink",-0.155494618385449,0.0728058855095605,-0.161245736046152,0.0627065882457758,0.0420278828708828,0.629690064165589,-0.0342809902962539,0.694150349804301,0.0716869496810173,0.410438777977704,-0.277448993826193,0.00117212481614975,-0.613353721267457,3.31715908821738e-15,0.145128503014004,0.0943046834523541,-0.208647839226773,0.0155488955490957,-0.353539070852058,2.78569481703063e-05,0.313628943746137,0.00022420592753034,-0.538239666078427,1.98298447661499e-11,0.169261495701954,0.0505691419781312,0.0496531679489371,0.568851542842148,0.859761495460202,2.41398698850465e-40,-0.0824523363083883,0.343574191222754,0.341906374655776,5.27000487583228e-05,0.0576263416498743,0.508372830103709,0.134685692833059,0.120764805295495,-0.716051965796096,2.3748259212539e-22
"MMT00025047","MMT00025047","Rpl35",66489,"pink",-0.154151247466431,0.0753451710637039,-0.170624810304048,0.0487124836147089,0.0620185850598605,0.476541066223592,-0.0188193847866796,0.829121602820444,0.074162645690298,0.394422067067447,-0.230085656121997,0.00748491306935177,-0.574062320180769,4.12852034208737e-13,0.0656271336570682,0.45121893826032,-0.275816784133888,0.0012566248441818,-0.350700162052453,3.26220554142508e-05,0.299588788413431,0.000437062227790836,-0.472504363684824,8.20299295578858e-09,0.197059685679331,0.0224783737855716,0.0235273809835808,0.78728724200194,0.856432854057695,1.01258607413605e-39,-0.088878292003112,0.307148127470974,0.316073499969751,0.000198924225022178,0.0669096686238163,0.442403767598677,0.0628280623272397,0.470794692981023,-0.666752457357376,1.44217298154159e-18
"MMT00016306","MMT00016306","5330440M15Rik",77110,"pink",-0.152613463951668,0.0783391710497603,-0.0897405329713229,0.302460317621377,-0.216606460103142,0.0119428314301765,-0.143158392058752,0.0989094322772116,-0.179281819001376,0.0381984633493398,0.227979565620037,0.0080655578420733,0.498771452371759,8.60068103351022e-10,-0.185564281352987,0.0318237509445609,-0.0152598045930433,0.861079421183564,0.157806344962347,0.0685985905466271,-0.0739742220868833,0.395627781865901,0.366301257806409,1.34416223423357e-05,-0.126907022904769,0.143958693405483,-0.121989243406102,0.160274818010174,-0.540431403230704,1.58516695008609e-11,-0.0998932326662947,0.250807870178756,-0.212068433796059,0.0138968889437522,-0.066471367090769,0.445405310997569,-0.162859737450528,0.0600878749464131,0.380121798217945,5.89153047063218e-06
"MMT00016856","MMT00016856",NA,NA,"pink",0.150626581597541,0.0823484927558901,-0.0256556046531721,0.768565966118832,0.0973357981841718,0.263205711119413,0.0102260933092113,0.906646389864973,0.0594372088851418,0.495116949518661,-0.00834660591168797,0.923746591263798,-0.324636879327076,0.000129757457150815,0.169728879741278,0.0499261310361902,-0.0542096125946611,0.533875921393092,-0.00489135633409932,0.955268987985703,0.184061436524354,0.0332602263949828,-0.28622285806346,0.000800404950211713,0.246929447543156,0.00402347830085248,-0.0944054906454714,0.277917404758053,0.306401701016774,0.000317449229977958,0.0477804584950865,0.583533789694485,0.131889796240453,0.128743533581849,-0.0129533775780365,0.881910606554247,-0.0209730759262764,0.809917210621575,-0.220581723820436,0.0104334241303846
"MMT00074658","MMT00074658","Rpl36a",19982,"pink",-0.149372988403894,0.0849616175499802,-0.142148526850885,0.101337624084759,0.0933638463681208,0.283277842037497,-0.0786305576503661,0.36648009954954,0.108645578191588,0.211451762302015,-0.189598373125766,0.0282253668513251,-0.557487227062833,2.62300952091587e-12,-0.0598873727599967,0.491850232747202,-0.345597349595837,4.31655476201366e-05,-0.270041735199721,0.00160217343549773,0.0814051859034242,0.349758502523564,-0.279626064972019,0.00106749274963724,0.0973685799994429,0.263044192943884,-0.00563930361545635,0.948437873608876,0.842782235754116,2.53626569183478e-37,-0.0139926625022098,0.872513114443501,0.449769606046507,4.98368220177963e-08,-0.020319555480446,0.815733244466795,0.0537947838451842,0.537015200664122,-0.456930923015471,2.8632554350493e-08
"MMT00063552","MMT00063552","Gnai2",14678,"pink",0.147249431407553,0.0895390676673075,0.246814508767543,0.00404112912440387,0.0365227214593283,0.675245354559709,0.0638266055464355,0.463758563069322,0.108855555559492,0.210565157765517,0.260974152667452,0.00232176136082772,0.665806031832689,1.67734707198022e-18,-0.189740811910444,0.0281049228202553,0.30985497867931,0.000269148426012673,0.173700357516524,0.0447311139518878,-0.391833747823907,2.84200165485398e-06,0.344548541066234,4.5695827527422e-05,-0.02705191322481,0.756354460929757,0.0967793121832113,0.265957880668203,-0.819614855226758,9.85251612588318e-34,-0.00766792176598677,0.929930472375327,-0.483759825955951,3.19434600675038e-09,-0.0426427131553718,0.624683737027746,-0.0806515809497183,0.354252115972788,0.574035617730822,4.14118286136311e-13
"MMT00038982","MMT00038982","Rbm9",93686,"pink",0.146828429600105,0.0904694643566593,0.0551954629403821,0.52645230570023,-0.063046867580855,0.469247939853275,-0.0227159908336048,0.794457538456984,0.113015304409621,0.193546159228249,0.0755013422383638,0.385919249020473,0.487191296995339,2.37977925855847e-09,-0.206446150902758,0.0167003807614879,0.192022175588651,0.0262347054728178,0.142476147029877,0.100544780432483,-0.360086837069451,1.9241853376945e-05,0.396362904119197,2.12763778176405e-06,-0.232206634073776,0.0069379202504617,0.0417148219788623,0.632245694852264,-0.575224068590372,3.61255389867278e-13,-0.111188021988354,0.200894982692789,-0.303730235917665,0.000360187951499648,-0.0965193955065767,0.267250016636235,-0.113252503329526,0.19260671193271,0.478167851535353,5.12536935510058e-09
"MMT00046218","MMT00046218","Orm1",18405,"pink",-0.142455283126546,0.100595125105021,-0.525776210447269,6.87409499703285e-11,-0.107487168346929,0.216390986369763,-0.00781948336710389,0.928549131608081,-0.222415096850227,0.00979573563899121,-0.10158706106194,0.242821916166765,-0.348304966604946,3.72273621911461e-05,0.0708298482119224,0.416071654027655,-0.21380862500818,0.0131168374515137,-0.16848897791675,0.0516469755153938,0.336567546423196,7.00277518855129e-05,-0.219312407277931,0.0108960451784318,0.00958433397338474,0.912480920936964,0.0722115780044007,0.407013129710386,0.556153656832237,3.03034197457716e-12,-0.0220353981207074,0.800485267342545,0.274522333248608,0.00132755223819938,0.115243661692548,0.184850911361927,0.0212603976426895,0.807363438585176,-0.399776932940749,1.70565465456458e-06
